Ball Speed,Ball Horizontal Line,Ball Length,Batsman Position,Ideal Shot
136.2431860383459,leg stump,bouncer,0,Hook Shot
98.80145017786526,off stump,short pitched,0,Cut
115.5440223170653,middle stump,yorker,1,Straight Drive
84.62599587677107,middle stump,bouncer,1,Pull Shot
156.37711493157724,middle stump,bouncer,0,Hook Shot
146.64232600155137,leg stump,good length,1,Back-Foot Leg Glance
147.7410660668503,leg stump,good length,1,Back-Foot Leg Glance
106.60963737148046,middle stump,good length,0,Upper Cut
138.61250923364554,off stump,full pitched,1,Drive Off
82.94885398508022,off stump,bouncer,0,Pull Shot
70.77571023326023,middle stump,good length,0,Upper Cut
71.79756393202253,leg stump,good length,1,Leg Glance
122.79415636641045,off stump,yorker,0,Block Shot Forward
110.98554147231468,off stump,good length,0,Square Cut
116.62138140176677,off stump,yorker,0,Block Shot Forward
70.67168263754975,leg stump,short pitched,1,Pull Shot
108.04179576916832,middle stump,good length,1,Upper Cut
134.62613450807748,leg stump,yorker,0,Leg Glance
109.84243317706922,off stump,good length,0,Square Cut
135.8997285681,middle stump,short pitched,1,Hook Shot
90.97170679571514,leg stump,good length,1,Leg Glance
143.1827804033553,middle stump,yorker,0,Straight Drive
122.95881164081071,off stump,short pitched,1,Cut
88.96867894869156,leg stump,short pitched,0,Pull Shot
91.30484282684496,middle stump,short pitched,1,Upper Cut
126.52274181125833,leg stump,full pitched,1,Lofted Drive On
144.6945633891199,off stump,yorker,1,Block Shot Forward
107.40650038262396,middle stump,full pitched,1,Drive Straight
93.2470386214833,off stump,short pitched,0,Cut
148.03104462195404,middle stump,full pitched,0,Drive Straight
130.23414625757513,off stump,good length,1,Back-Foot Drive
110.3276938554769,off stump,full pitched,0,Drive Off
113.91101757513717,leg stump,bouncer,0,Pull Shot
88.38308211427568,off stump,short pitched,1,Cut
126.41223670583595,leg stump,short pitched,1,Pull Shot
102.28682594885998,off stump,yorker,0,Block Shot Forward
159.60806590069143,off stump,good length,1,Back-Foot Drive
113.2165163735699,off stump,yorker,0,Block Shot Forward
113.72970455706519,middle stump,full pitched,1,Drive Straight
120.92666086696048,leg stump,bouncer,0,Pull Shot
152.50804028068723,middle stump,bouncer,1,Hook Shot
142.07362898737753,leg stump,bouncer,1,Hook Shot
110.60170628180572,off stump,bouncer,0,Pull Shot
134.68293393755164,middle stump,good length,1,Lofted On Drive
122.76119489026854,leg stump,full pitched,0,Drive On
114.31303438311241,off stump,bouncer,0,Pull Shot
87.30841955059155,leg stump,short pitched,1,Pull Shot
111.75426371094018,leg stump,full pitched,1,Lofted Drive On
92.12367283203172,off stump,good length,1,Square Cut
152.33579348664892,middle stump,bouncer,1,Hook Shot
100.18661321467123,off stump,good length,0,Square Cut
155.7037613080035,middle stump,bouncer,0,Hook Shot
117.974976108524,leg stump,short pitched,1,Pull Shot
126.83899408085443,leg stump,full pitched,0,Lofted Drive On
118.8646400040395,leg stump,short pitched,1,Pull Shot
81.64425552700308,middle stump,bouncer,0,Pull Shot
103.82390971071469,off stump,yorker,1,Block Shot Forward
78.92315010498615,middle stump,full pitched,1,Reverse Sweep
126.06586397650435,leg stump,good length,0,Leg Glance
110.21867756803951,leg stump,bouncer,1,Pull Shot
140.0186474413843,off stump,short pitched,0,Cut
89.84234328994329,middle stump,yorker,1,Straight Drive
84.81094525864015,leg stump,bouncer,0,Pull Shot
106.56990078673911,middle stump,good length,0,Upper Cut
153.3926844896543,middle stump,short pitched,0,Hook Shot
133.93796335111705,off stump,full pitched,0,Drive Off
107.70312623136269,off stump,yorker,1,Block Shot Forward
116.55449527788795,leg stump,bouncer,1,Pull Shot
77.57917100593885,off stump,bouncer,1,Pull Shot
158.6118306738502,middle stump,bouncer,0,Hook Shot
129.9766574225427,off stump,bouncer,1,Pull Shot
95.68636616170802,middle stump,short pitched,1,Upper Cut
122.72275547937198,leg stump,full pitched,1,Lofted Drive On
79.85341294620946,middle stump,good length,1,Late Cut
156.92530019268253,off stump,yorker,0,Block Shot Forward
85.73064890950293,off stump,bouncer,1,Pull Shot
128.32272862496927,leg stump,bouncer,1,Pull Shot
92.09090162850374,off stump,full pitched,0,Drive Off
134.58052443836823,leg stump,full pitched,1,Lofted Drive On
139.9139230516253,leg stump,short pitched,0,Pull Shot
130.60777560202894,off stump,short pitched,1,Cut
125.30495142296732,middle stump,short pitched,0,Late Cut
150.32221845568105,leg stump,yorker,0,Leg Glance
77.07640398907823,middle stump,short pitched,1,Upper Cut
99.78232892021757,off stump,bouncer,1,Pull Shot
92.34587316677613,middle stump,short pitched,1,Upper Cut
158.92125658588793,middle stump,yorker,1,Straight Drive
105.04508017001862,middle stump,short pitched,1,Late Cut
135.93514293163588,middle stump,short pitched,1,Hook Shot
131.6252647492904,off stump,bouncer,0,Hook Shot
89.087311372964,off stump,bouncer,0,Pull Shot
91.50979121903961,middle stump,bouncer,0,Pull Shot
95.31561071977308,off stump,short pitched,0,Cut
107.00145504334412,off stump,bouncer,1,Pull Shot
91.08925590854741,leg stump,full pitched,0,Lofted Drive On
71.7686334472163,off stump,good length,0,Square Cut
149.1453751126476,middle stump,good length,0,Lofted Straight Drive
156.90488482427958,off stump,bouncer,1,Hook Shot
100.74133483284112,off stump,yorker,1,Block Shot Forward
100.46561914829256,off stump,bouncer,1,Pull Shot
70.63826314969339,off stump,bouncer,0,Pull Shot
131.22256194973366,leg stump,short pitched,1,Pull Shot
144.28959061737658,middle stump,yorker,0,Straight Drive
83.19474703240029,middle stump,bouncer,0,Pull Shot
84.36997144304357,off stump,full pitched,0,Lofted Drive Off
141.1074924974294,off stump,good length,1,Back-Foot Drive
125.46616735187303,leg stump,full pitched,1,Lofted Drive On
74.03745018649454,off stump,full pitched,1,Lofted Drive Off
126.02922914160536,leg stump,full pitched,0,Lofted Drive On
97.80259505593895,middle stump,yorker,1,Straight Drive
103.18526399237614,middle stump,yorker,1,Straight Drive
139.27582764671922,leg stump,yorker,1,Leg Glance
142.98416734053495,middle stump,good length,0,Lofted On Drive
106.03209641558476,off stump,short pitched,0,Cut
155.24376424057192,off stump,bouncer,0,Hook Shot
106.5816446156865,leg stump,bouncer,0,Pull Shot
139.4652431707099,middle stump,short pitched,1,Hook Shot
113.54895381078332,middle stump,bouncer,1,Pull Shot
150.77790938698757,leg stump,full pitched,0,Lofted Drive On
151.6985119285161,leg stump,good length,1,Back-Foot Leg Glance
77.86751270839754,middle stump,bouncer,0,Pull Shot
154.2843998179203,leg stump,good length,1,Back-Foot Leg Glance
144.29813573683742,off stump,short pitched,1,Cut
141.21796428814002,middle stump,bouncer,1,Hook Shot
88.08202057169702,leg stump,good length,0,Leg Glance
142.46072878791983,leg stump,full pitched,1,Drive On
146.5119461216533,leg stump,full pitched,1,Lofted Drive On
96.02353010087359,middle stump,short pitched,1,Late Cut
155.70340705260912,off stump,yorker,1,Block Shot Forward
74.48741317592479,off stump,bouncer,0,Pull Shot
83.49183279224258,middle stump,full pitched,0,Slog
118.3823024246363,leg stump,full pitched,0,Lofted Drive On
121.82132240100788,middle stump,short pitched,1,Upper Cut
128.0635074970813,middle stump,full pitched,1,Drive Straight
71.52722163839198,leg stump,bouncer,1,Pull Shot
156.43300971599172,middle stump,short pitched,0,Hook Shot
74.01292834607295,off stump,good length,0,Square Cut
82.87557574510622,middle stump,short pitched,1,Late Cut
71.26130657734512,leg stump,bouncer,0,Pull Shot
121.01725899646851,middle stump,bouncer,0,Pull Shot
153.90401955288752,off stump,good length,1,Back-Foot Drive
129.93524494724178,middle stump,short pitched,0,Late Cut
144.03917216323845,middle stump,bouncer,1,Hook Shot
71.19530831127221,middle stump,bouncer,0,Pull Shot
118.78137686317535,middle stump,good length,0,Drive Cover
111.36066797549697,leg stump,yorker,0,Back-Foot Leg Glance
114.90711497987138,off stump,short pitched,0,Cut
76.49918668016691,off stump,bouncer,1,Pull Shot
131.5991824962377,off stump,full pitched,1,Lofted Drive Off
115.2898373372771,middle stump,good length,0,Drive Cover
138.86339648751374,off stump,yorker,1,Block Shot Forward
113.67615706555438,leg stump,yorker,0,Back-Foot Leg Glance
83.44434726037889,middle stump,good length,1,Late Cut
128.34312586700398,middle stump,yorker,0,Straight Drive
85.51477258946497,off stump,bouncer,1,Pull Shot
148.51551070193335,middle stump,yorker,0,Straight Drive
125.18046151623173,middle stump,short pitched,0,Late Cut
84.14834952012589,off stump,full pitched,1,Drive Off
156.6104251733086,leg stump,bouncer,0,Hook Shot
116.65289170017886,leg stump,good length,0,Leg Glance
76.56086066844895,off stump,full pitched,0,Drive Off
126.41496139735605,leg stump,bouncer,0,Pull Shot
92.78790163115292,leg stump,full pitched,1,Drive On
142.3324106689572,leg stump,yorker,1,Back-Foot Leg Glance
143.60398662095716,middle stump,good length,0,Lofted Straight Drive
158.10526202691955,middle stump,good length,0,Lofted Straight Drive
115.16825779220534,middle stump,short pitched,1,Upper Cut
110.94611917549634,leg stump,yorker,1,Back-Foot Leg Glance
137.81280449018325,middle stump,short pitched,0,Hook Shot
81.9223590707734,leg stump,short pitched,0,Pull Shot
119.22239624138118,off stump,yorker,1,Block Shot Forward
119.16228401177659,leg stump,bouncer,0,Pull Shot
78.05258105293485,middle stump,short pitched,1,Upper Cut
107.61856769562222,leg stump,full pitched,1,Drive On
146.79563187104816,middle stump,bouncer,1,Hook Shot
147.05382597951944,middle stump,yorker,0,Straight Drive
78.9313898427713,off stump,good length,1,Square Cut
78.16487944730477,off stump,bouncer,1,Pull Shot
93.64259293017417,middle stump,short pitched,0,Late Cut
148.72894562985942,leg stump,full pitched,1,Lofted Drive On
81.60123265661491,off stump,yorker,1,Block Shot Forward
134.79971223647016,off stump,good length,1,Back-Foot Drive
79.1049057651793,middle stump,full pitched,1,Reverse Sweep
126.08240683730429,leg stump,good length,1,Leg Glance
102.04605692072303,off stump,yorker,1,Block Shot Forward
141.00225666692802,off stump,bouncer,0,Hook Shot
91.03214039428272,leg stump,short pitched,0,Pull Shot
127.52816464509638,off stump,yorker,0,Block Shot Forward
91.21142811182965,leg stump,full pitched,1,Lofted Drive On
134.22942548009382,middle stump,bouncer,1,Hook Shot
148.6310231104674,off stump,good length,1,Back-Foot Drive
81.4121619214084,middle stump,bouncer,0,Pull Shot
147.9936119735953,leg stump,bouncer,0,Hook Shot
123.42177289728681,middle stump,full pitched,1,Drive Straight
81.43994417803216,middle stump,short pitched,0,Late Cut
108.47876698237408,middle stump,bouncer,0,Pull Shot
84.4774264136588,leg stump,bouncer,1,Pull Shot
133.03130999799126,leg stump,short pitched,0,Pull Shot
138.29813209761545,leg stump,short pitched,0,Pull Shot
79.5216868245519,leg stump,good length,0,Leg Glance
115.55258674251799,leg stump,good length,0,Leg Glance
143.31625504233256,off stump,short pitched,1,Cut
154.2546737395897,off stump,yorker,1,Block Shot Forward
116.2166080067593,off stump,short pitched,0,Cut
155.52513012502664,middle stump,good length,0,Lofted On Drive
118.21200734104269,middle stump,full pitched,0,Drive Straight
105.47714451399172,leg stump,full pitched,0,Lofted Drive On
146.3382815697606,leg stump,bouncer,1,Hook Shot
114.36844394122801,off stump,full pitched,1,Drive Off
112.47122595080708,leg stump,good length,0,Leg Glance
114.12812404688455,middle stump,full pitched,0,Drive Straight
146.21065016827708,leg stump,yorker,0,Back-Foot Leg Glance
144.8747387519247,off stump,short pitched,0,Cut
106.31679931961901,leg stump,short pitched,1,Pull Shot
99.99698738834725,middle stump,good length,0,Drive Cover
114.27352216352163,off stump,bouncer,0,Pull Shot
121.54952587633981,leg stump,short pitched,1,Pull Shot
91.45034895651972,middle stump,full pitched,0,Reverse Sweep
141.45595762440314,off stump,yorker,1,Block Shot Forward
113.78344891591806,off stump,bouncer,1,Pull Shot
100.06409935779637,middle stump,bouncer,0,Pull Shot
79.61388936675915,leg stump,bouncer,1,Pull Shot
91.49606443632462,leg stump,short pitched,0,Pull Shot
155.43530545803853,leg stump,bouncer,0,Hook Shot
97.45897181375739,off stump,good length,1,Square Cut
85.19733604303318,off stump,full pitched,1,Lofted Drive Off
111.46055124894939,leg stump,yorker,1,Leg Glance
97.63789690242238,off stump,full pitched,0,Drive Off
73.16433252440747,off stump,good length,0,Square Cut
99.08306955514755,middle stump,good length,0,Upper Cut
118.96977615455216,leg stump,full pitched,0,Lofted Drive On
119.65411348179703,leg stump,short pitched,0,Pull Shot
102.09030290591998,leg stump,good length,1,Leg Glance
110.25724806273405,off stump,bouncer,1,Pull Shot
156.89661264112897,off stump,yorker,1,Block Shot Forward
103.96136295072805,off stump,yorker,0,Block Shot Forward
93.24041319339847,leg stump,good length,0,Leg Glance
91.91203396600841,off stump,bouncer,0,Pull Shot
111.19881514337207,leg stump,full pitched,0,Lofted Drive On
138.35681338452497,off stump,yorker,0,Block Shot Forward
88.53893657696258,leg stump,bouncer,1,Pull Shot
133.8366514426691,middle stump,bouncer,0,Hook Shot
71.90348410144746,off stump,short pitched,1,Cut
107.70396801855514,leg stump,good length,0,Leg Glance
139.82785586825082,middle stump,bouncer,1,Hook Shot
100.48596601969882,middle stump,full pitched,0,Drive Straight
120.73633913008595,off stump,yorker,0,Block Shot Forward
88.44813095433197,leg stump,short pitched,1,Pull Shot
136.7795852013555,off stump,full pitched,0,Lofted Drive Off
74.70511929418836,middle stump,yorker,0,Straight Drive
146.72883803879503,off stump,good length,0,Back-Foot Drive
87.83767477795013,leg stump,full pitched,1,Lofted Drive On
148.69582285374975,middle stump,yorker,1,Straight Drive
101.72763171704656,off stump,short pitched,0,Cut
135.0415217027038,off stump,yorker,1,Block Shot Forward
98.73027680075697,off stump,bouncer,1,Pull Shot
151.5320504111183,off stump,short pitched,1,Cut
81.39734129665369,off stump,full pitched,1,Drive Off
86.06678103453388,middle stump,good length,1,Late Cut
114.3727112642922,middle stump,short pitched,0,Upper Cut
77.37445951343315,leg stump,short pitched,0,Pull Shot
87.63821662315857,off stump,short pitched,0,Cut
154.9389743990813,leg stump,yorker,1,Back-Foot Leg Glance
157.88406950330983,middle stump,bouncer,1,Hook Shot
103.86333963973797,off stump,good length,1,Square Cut
153.0957418912542,leg stump,good length,0,Back-Foot Leg Glance
119.03422081060886,off stump,bouncer,0,Pull Shot
94.27682192863904,off stump,yorker,0,Block Shot Forward
133.2158848972539,leg stump,yorker,0,Back-Foot Leg Glance
129.30116259173715,middle stump,bouncer,0,Pull Shot
159.02127871978598,leg stump,bouncer,0,Hook Shot
93.8542558668355,leg stump,full pitched,0,Drive On
130.48535523955618,leg stump,yorker,0,Back-Foot Leg Glance
74.68213795265022,off stump,short pitched,1,Cut
80.22814348270475,middle stump,good length,1,Drive Cover
70.35265374559839,middle stump,yorker,1,Straight Drive
159.95146129537056,off stump,bouncer,0,Hook Shot
142.204632743273,middle stump,short pitched,0,Hook Shot
140.80507132601866,leg stump,full pitched,0,Lofted Drive On
115.87534677593618,middle stump,full pitched,1,Drive Straight
97.0060374614896,off stump,short pitched,0,Cut
83.61378560164083,middle stump,short pitched,1,Late Cut
95.62072649618173,off stump,bouncer,1,Pull Shot
103.83740997362253,leg stump,bouncer,0,Pull Shot
138.06790872822648,off stump,good length,1,Back-Foot Drive
118.56956100128372,middle stump,good length,0,Late Cut
76.97352638999344,leg stump,full pitched,1,Lofted Drive On
71.6226108063021,middle stump,short pitched,0,Upper Cut
79.20989615806569,off stump,full pitched,0,Lofted Drive Off
106.94488423276414,leg stump,bouncer,0,Pull Shot
153.98736253441166,off stump,yorker,1,Block Shot Forward
127.36622330882994,middle stump,bouncer,0,Pull Shot
142.16433098879637,off stump,yorker,0,Block Shot Forward
111.97371350540936,middle stump,short pitched,0,Late Cut
102.54994748755385,middle stump,short pitched,0,Late Cut
79.75603354449605,leg stump,short pitched,0,Pull Shot
148.83397199675846,leg stump,good length,1,Back-Foot Leg Glance
140.48440261251125,off stump,good length,1,Back-Foot Drive
85.13062878379526,middle stump,yorker,1,Straight Drive
116.10345074886345,middle stump,full pitched,0,Drive Straight
113.86373271291204,leg stump,full pitched,0,Lofted Drive On
126.25823974178758,leg stump,yorker,0,Leg Glance
155.15682045921352,leg stump,good length,1,Back-Foot Leg Glance
122.17942975862317,leg stump,bouncer,1,Pull Shot
118.61955401007567,off stump,yorker,0,Block Shot Forward
74.52906396411976,off stump,full pitched,1,Lofted Drive Off
75.66167284162215,off stump,yorker,1,Block Shot Forward
86.861211219411,off stump,yorker,0,Block Shot Forward
72.92236945225734,leg stump,short pitched,1,Pull Shot
136.90176060130113,off stump,good length,0,Back-Foot Drive
135.09972735945666,off stump,short pitched,1,Cut
82.24506109884787,off stump,good length,1,Square Cut
145.2471010715753,leg stump,yorker,1,Leg Glance
83.93074313615008,middle stump,good length,0,Upper Cut
97.1058028297623,leg stump,full pitched,1,Drive On
92.40792092452286,middle stump,short pitched,0,Upper Cut
103.5076388715743,middle stump,yorker,1,Straight Drive
92.91973893009657,off stump,full pitched,0,Drive Off
114.00558337946069,off stump,good length,0,Square Cut
106.66670932192169,off stump,good length,0,Square Cut
158.79125417013938,leg stump,full pitched,1,Lofted Drive On
75.03337151154031,leg stump,good length,0,Leg Glance
82.79632387486164,off stump,short pitched,1,Cut
74.75433045177422,leg stump,bouncer,0,Pull Shot
126.32570754841382,leg stump,good length,0,Leg Glance
74.90583496723477,middle stump,yorker,0,Straight Drive
145.2795763638511,leg stump,good length,0,Back-Foot Leg Glance
116.0744767613735,middle stump,yorker,1,Straight Drive
117.43068621233803,off stump,good length,1,Square Cut
120.54350569409748,leg stump,good length,0,Leg Glance
85.37323356755897,middle stump,yorker,1,Straight Drive
87.79212728030387,leg stump,short pitched,1,Pull Shot
98.69355905857043,middle stump,bouncer,0,Pull Shot
123.41467742396662,middle stump,bouncer,1,Pull Shot
88.9105998346193,leg stump,short pitched,1,Pull Shot
80.46985544199352,off stump,good length,0,Square Cut
157.3105197776589,middle stump,bouncer,1,Hook Shot
71.97836333286607,off stump,short pitched,0,Cut
142.24276648024193,leg stump,short pitched,1,Pull Shot
140.92316346175198,leg stump,bouncer,0,Hook Shot
96.74927024605864,off stump,yorker,1,Block Shot Forward
82.20639544065821,leg stump,full pitched,1,Drive On
83.10657820348811,middle stump,yorker,1,Straight Drive
132.76884555134734,off stump,good length,1,Back-Foot Drive
127.85259319775562,leg stump,yorker,1,Leg Glance
140.4471106826248,leg stump,full pitched,0,Drive On
154.3733055159194,off stump,full pitched,1,Drive Off
132.27346269399328,middle stump,short pitched,0,Hook Shot
84.02663828962991,off stump,good length,0,Square Cut
91.90983550888696,leg stump,short pitched,1,Pull Shot
145.7974357785803,leg stump,yorker,0,Leg Glance
88.83754682507877,off stump,yorker,1,Block Shot Forward
76.52700852590333,middle stump,bouncer,1,Pull Shot
133.29520486380255,middle stump,short pitched,1,Hook Shot
106.22737199411279,middle stump,short pitched,1,Upper Cut
152.80360472913134,off stump,short pitched,0,Cut
128.52295639842953,middle stump,short pitched,1,Late Cut
78.13770800124946,middle stump,full pitched,1,Reverse Sweep
155.30709105282946,middle stump,bouncer,1,Hook Shot
93.27015372762213,middle stump,good length,0,Upper Cut
100.34912413656572,leg stump,good length,0,Leg Glance
106.20343723151879,off stump,good length,0,Square Cut
74.6101866763882,off stump,full pitched,0,Drive Off
114.68638800075443,middle stump,bouncer,1,Pull Shot
81.0986641967763,off stump,bouncer,0,Pull Shot
106.08732940195165,off stump,full pitched,0,Drive Off
101.56388091928758,leg stump,short pitched,0,Pull Shot
139.55560750838532,off stump,yorker,0,Block Shot Forward
142.2853460469458,leg stump,short pitched,1,Pull Shot
83.80715941501792,off stump,good length,1,Square Cut
102.98960686413037,leg stump,short pitched,0,Pull Shot
103.60178449286485,leg stump,full pitched,0,Drive On
83.62693995424766,off stump,good length,1,Square Cut
141.86081545460715,leg stump,yorker,1,Leg Glance
133.6505495501881,leg stump,good length,1,Back-Foot Leg Glance
87.13436076673312,off stump,short pitched,1,Cut
103.00497177344192,leg stump,bouncer,0,Pull Shot
79.52245223708628,leg stump,bouncer,0,Pull Shot
126.53859373837395,leg stump,bouncer,1,Pull Shot
80.92347320937577,leg stump,good length,0,Leg Glance
158.73407517624258,leg stump,bouncer,0,Hook Shot
140.26138672190763,middle stump,full pitched,0,Drive Straight
105.12146946255956,leg stump,yorker,1,Back-Foot Leg Glance
122.0707539051419,leg stump,bouncer,1,Pull Shot
152.02076345947677,leg stump,full pitched,1,Lofted Drive On
119.86893523562435,leg stump,full pitched,1,Lofted Drive On
85.70486377581597,off stump,good length,0,Square Cut
104.08330200230434,middle stump,good length,1,Upper Cut
145.8830378526771,off stump,yorker,1,Block Shot Forward
127.97917143906561,middle stump,yorker,0,Straight Drive
128.56519459004204,leg stump,short pitched,1,Pull Shot
148.01393371196403,leg stump,yorker,0,Leg Glance
150.45757517162542,middle stump,good length,1,Lofted Straight Drive
152.78133146014926,middle stump,full pitched,0,Drive Straight
78.53642739278405,off stump,short pitched,0,Cut
118.97134017667908,middle stump,yorker,0,Straight Drive
136.64585690964867,leg stump,full pitched,0,Lofted Drive On
138.12341606143124,off stump,good length,1,Back-Foot Drive
124.60445817730034,middle stump,bouncer,0,Pull Shot
85.01086016653068,middle stump,short pitched,0,Late Cut
141.76784985474978,off stump,full pitched,1,Lofted Drive Off
134.8100200163451,middle stump,good length,0,Lofted Straight Drive
77.75221943941327,leg stump,good length,0,Leg Glance
111.74288422069387,off stump,short pitched,1,Cut
85.65796595696233,middle stump,short pitched,1,Upper Cut
100.37293411416746,leg stump,yorker,1,Back-Foot Leg Glance
71.62729829851169,middle stump,yorker,0,Straight Drive
106.02968815696823,off stump,short pitched,0,Cut
119.48892290405894,middle stump,short pitched,1,Upper Cut
125.76243335443782,middle stump,full pitched,1,Drive Straight
129.7141310615839,middle stump,yorker,1,Straight Drive
145.2662181792214,leg stump,good length,0,Back-Foot Leg Glance
89.3916616548157,leg stump,yorker,0,Back-Foot Leg Glance
80.84336401946211,middle stump,yorker,1,Straight Drive
146.6383454708133,middle stump,short pitched,0,Hook Shot
84.09515334033848,off stump,short pitched,0,Cut
157.7284073202576,middle stump,yorker,0,Straight Drive
145.82844064587732,off stump,bouncer,1,Hook Shot
115.07889453006392,leg stump,bouncer,1,Pull Shot
158.32792824298227,middle stump,yorker,0,Straight Drive
78.76390561972038,off stump,bouncer,1,Pull Shot
97.27591850575915,leg stump,yorker,0,Leg Glance
127.44019735365504,off stump,short pitched,0,Cut
101.50061816258608,leg stump,short pitched,1,Pull Shot
153.55352967827127,middle stump,short pitched,1,Hook Shot
75.90634793600358,off stump,good length,1,Square Cut
119.44706488548681,middle stump,short pitched,0,Upper Cut
123.1779640655603,off stump,short pitched,1,Cut
128.74553113995017,leg stump,yorker,0,Back-Foot Leg Glance
93.00996009986329,off stump,bouncer,0,Pull Shot
102.8109784767878,off stump,bouncer,0,Pull Shot
145.931247669848,middle stump,short pitched,0,Hook Shot
87.54484920731439,middle stump,short pitched,0,Late Cut
144.4181062456026,middle stump,short pitched,1,Hook Shot
120.6389880612468,leg stump,yorker,0,Back-Foot Leg Glance
138.5968760074674,middle stump,yorker,0,Straight Drive
134.22466296371243,off stump,yorker,1,Block Shot Forward
88.67603458463911,leg stump,bouncer,0,Pull Shot
121.19314627904856,middle stump,good length,1,Drive Cover
148.09508375245832,off stump,bouncer,0,Hook Shot
108.89046131217364,off stump,yorker,1,Block Shot Forward
156.9931693200985,leg stump,full pitched,1,Lofted Drive On
110.69935900915462,off stump,good length,1,Square Cut
82.85070730010962,middle stump,short pitched,1,Upper Cut
105.04912120699059,off stump,bouncer,1,Pull Shot
155.65321657514835,middle stump,good length,0,Lofted Off Drive
98.77487644058688,middle stump,full pitched,1,Slog
148.12883438803567,leg stump,good length,1,Back-Foot Leg Glance
149.31256135137008,off stump,bouncer,1,Hook Shot
101.5167871898765,leg stump,yorker,0,Leg Glance
77.49318922455689,leg stump,short pitched,1,Pull Shot
135.21021182429365,leg stump,yorker,0,Back-Foot Leg Glance
98.03610691125874,middle stump,yorker,0,Straight Drive
140.4631252831815,middle stump,bouncer,1,Hook Shot
109.83893634343897,middle stump,yorker,0,Straight Drive
113.67400681083595,middle stump,yorker,0,Straight Drive
140.0118466073683,off stump,bouncer,0,Hook Shot
104.4126997955465,off stump,bouncer,0,Pull Shot
109.8814610790623,middle stump,full pitched,0,Drive Straight
103.857142189266,middle stump,yorker,1,Straight Drive
103.0606463749552,off stump,good length,0,Square Cut
117.33519192113135,leg stump,short pitched,0,Pull Shot
142.79195000510356,leg stump,short pitched,0,Pull Shot
102.55914807303093,middle stump,bouncer,0,Pull Shot
117.18292484839631,leg stump,bouncer,0,Pull Shot
130.36545928983406,middle stump,full pitched,1,Drive Straight
94.24955016732895,middle stump,yorker,0,Straight Drive
94.97705244121533,middle stump,bouncer,0,Pull Shot
154.00718143211094,off stump,bouncer,0,Hook Shot
135.11811159979797,leg stump,short pitched,1,Pull Shot
121.9468008600978,off stump,yorker,1,Block Shot Forward
128.29480489785507,leg stump,full pitched,1,Drive On
72.63694987930765,off stump,bouncer,0,Pull Shot
125.62926690055272,off stump,bouncer,0,Pull Shot
115.85579859017818,middle stump,bouncer,0,Pull Shot
119.11747118014921,middle stump,short pitched,0,Late Cut
102.34814441477354,off stump,bouncer,0,Pull Shot
77.33265079416478,leg stump,bouncer,0,Pull Shot
87.40053102508469,leg stump,short pitched,0,Pull Shot
155.56702418914045,middle stump,bouncer,0,Hook Shot
106.78296060438406,middle stump,yorker,0,Straight Drive
112.00148402477777,leg stump,yorker,0,Leg Glance
74.74388108680951,leg stump,short pitched,0,Pull Shot
73.38096065895826,leg stump,yorker,1,Back-Foot Leg Glance
134.5463302342082,middle stump,full pitched,1,Drive Straight
118.42851977090001,leg stump,bouncer,1,Pull Shot
115.783538579464,middle stump,full pitched,1,Drive Straight
91.88120773804019,off stump,yorker,0,Block Shot Forward
137.027565846693,off stump,short pitched,1,Cut
85.14129211976427,off stump,short pitched,1,Cut
87.09412692949181,leg stump,full pitched,1,Lofted Drive On
111.4640954213448,middle stump,yorker,1,Straight Drive
95.76518759007467,leg stump,bouncer,1,Pull Shot
92.27166831098317,middle stump,yorker,0,Straight Drive
128.07138800979985,leg stump,yorker,1,Leg Glance
128.587457069669,off stump,short pitched,1,Cut
144.20653628199364,middle stump,good length,0,Lofted Straight Drive
107.59377102756783,leg stump,bouncer,1,Pull Shot
76.57765819235352,middle stump,bouncer,0,Pull Shot
94.62997464293119,middle stump,short pitched,0,Upper Cut
158.2004916877135,leg stump,yorker,0,Back-Foot Leg Glance
123.6632717709432,leg stump,short pitched,0,Pull Shot
133.87633763209183,middle stump,yorker,1,Straight Drive
70.66220466628731,middle stump,good length,1,Upper Cut
116.63851589642688,off stump,good length,0,Square Cut
73.37757917786229,middle stump,full pitched,1,Slog
121.23071908823032,off stump,yorker,0,Block Shot Forward
152.86937646724678,off stump,short pitched,1,Cut
157.15772174503672,off stump,short pitched,1,Cut
118.64974078500317,middle stump,short pitched,0,Upper Cut
111.23843247269943,off stump,full pitched,1,Drive Off
155.05153848236446,middle stump,bouncer,0,Hook Shot
130.62488487970256,middle stump,short pitched,0,Hook Shot
75.84093515845686,leg stump,good length,1,Leg Glance
111.91530199007478,middle stump,short pitched,1,Upper Cut
91.62205166178735,middle stump,short pitched,0,Late Cut
112.28238893038133,off stump,short pitched,0,Cut
110.99190148057255,middle stump,bouncer,1,Pull Shot
122.39303225332678,middle stump,short pitched,1,Late Cut
102.10934413143261,leg stump,bouncer,1,Pull Shot
84.78434045103353,leg stump,bouncer,1,Pull Shot
115.33474911309607,off stump,full pitched,0,Drive Off
144.71825959111857,off stump,good length,1,Back-Foot Drive
129.7611005260842,leg stump,short pitched,1,Pull Shot
100.45310793326942,leg stump,short pitched,0,Pull Shot
154.19707204829714,middle stump,short pitched,1,Hook Shot
152.0986814124264,off stump,bouncer,0,Hook Shot
